01/11/16 00:36:00,451.49,451.5,451.5,1.64264,741.65166,451.49981737
01/12/16 00:36:00,446.44,446.44,446.43,1.25332,559.5156934,446.42684502
01/13/16 00:36:00,436,436,435.62,1.9138,833.902229,435.73112603
01/14/16 00:36:00,431.93,431.93,431.88,0.492,212.48596,431.88203252
01/15/16 00:36:00,429.01,429.02,429.02,34.90138,14973.073516,429.01093068
01/16/16 00:36:00,365.75,366.96,366.9,25.10869494,9199.0796396,366.37028175
01/17/16 00:36:00,390.99,391,390.99,7.6759,3001.205842,390.99074271
01/18/16 00:36:00,381.2,381.4,381.4,15.9783,6092.92193,381.32479237
01/19/16 00:36:00,384.41,384.41,384.41,0.56928037,218.83706703,384.41
01/20/16 00:36:00,372,372,372,1.97445,734.3411872,371.92189582
01/21/16 00:36:00,419.69,419.78,419.71,1.12553,472.3970511,419.71075946
01/22/16 00:36:00,406.11,406.75,406.68,1.73663,705.8916355,406.47209567
01/23/16 00:36:00,387.67,387.71,387.38,2.40865,933.2911065,387.47477072
01/25/16 00:36:00,399.56,399.56,399.56,0.02,7.9912,399.56
01/26/16 00:36:00,392.43,392.56,392.56,22.05834,8657.657724,392.48908685
01/27/16 00:36:00,391.44,391.48,391.48,0.96265,376.844822,391.46608009
01/28/16 00:36:00,394.46,394.85,394.54,58.76907,23198.91688,394.74704772
